name	x	y
Barking & Dagenham	551858.8	186109.9
Barking & Dagenham	551863.6	186105.3
Barking & Dagenham	551871.8	186095
Barking & Dagenham	551876.5	186091.5
Barking & Dagenham	551881.6	186088.3
Barking & Dagenham	551895.4	186083.1
Barking & Dagenham	551906.7	186075.6
Barking & Dagenham	551926	186043.6
Barking & Dagenham	551936.2	186036.2
Barking & Dagenham	551943.8	186027.5
Barking & Dagenham	551944.6	186024.4
Barking & Dagenham	551940.1	186020.7
Barking & Dagenham	551936.2	186017.6
Barking & Dagenham	551931.2	186008.3
Barking & Dagenham	551931.9	185997.1
Barking & Dagenham	551931.2	185985
Barking & Dagenham	551926.6	185975.3
Barking & Dagenham	551919.9	185962.4
Barking & Dagenham	551913.4	185949.7
Barking & Dagenham	551911.9	185926.5
Barking & Dagenham	551910.4	185909.9
Barking & Dagenham	551908.8	185897.1
Barking & Dagenham	551906.4	185889.9
Barking & Dagenham	551892	185886.1
Barking & Dagenham	551880.6	185881.6
Barking & Dagenham	551875.1	185872.2
Barking & Dagenham	551860.4	185853.7
Barking & Dagenham	551831.2	185823.6
Barking & Dagenham	551814.3	185801.8
Barking & Dagenham	551763.6	185745.9
Barking & Dagenham	551764.1	185732.2
Barking & Dagenham	551762.8	185724.4
Barking & Dagenham	551761.1	185716.2
Barking & Dagenham	551752.5	185693.4
Barking & Dagenham	551749.9	185684.6
Barking & Dagenham	551749.2	185668.1
Barking & Dagenham	551746.6	185664.3
Barking & Dagenham	551737.3	185652.4
Barking & Dagenham	551730	185627.6
Barking & Dagenham	551723.1	185601.5
Barking & Dagenham	551718.5	185591.9
Barking & Dagenham	551718.3	185586.3
Barking & Dagenham	551715.5	185576.1
Barking & Dagenham	551715	185565.7
Barking & Dagenham	551707.8	185539.7
Barking & Dagenham	551702.6	185520.7
Barking & Dagenham	551693.9	185493.3
Barking & Dagenham	551689.6	185488.2
Barking & Dagenham	551681.5	185472.5
Barking & Dagenham	551673.4	185454.8
Barking & Dagenham	551671.9	185450
Barking & Dagenham	551670.8	185446.9
Barking & Dagenham	551662.8	185424.1
Barking & Dagenham	551657.2	185412.7
Barking & Dagenham	551642.2	185404.7
Barking & Dagenham	551631.9	185400.6
Barking & Dagenham	551626.3	185398.4
Barking & Dagenham	551608.1	185389.7
Barking & Dagenham	551598.6	185383.7
Barking & Dagenham	551566.8	185357
Barking & Dagenham	551547.7	185340.6
Barking & Dagenham	551525.3	185322
Barking & Dagenham	551512.3	185314.9
Barking & Dagenham	551505.7	185307.3
Barking & Dagenham	551481.1	185285.5
Barking & Dagenham	551459.9	185268.6
Barking & Dagenham	551452.8	185258.2
Barking & Dagenham	551438.6	185251.1
Barking & Dagenham	551439.1	185245.1
Barking & Dagenham	551428.8	185237.5
Barking & Dagenham	551385	185190.3
Barking & Dagenham	551378.6	185183.4
Barking & Dagenham	551369.8	185164.9
Barking & Dagenham	551358.9	185140.9
Barking & Dagenham	551348.5	185124
Barking & Dagenham	551339	185113.1
Barking & Dagenham	551323.4	185093.3
Barking & Dagenham	551303.2	185071.8
Barking & Dagenham	551291.8	185054.1
Barking & Dagenham	551283.1	185032.8
Barking & Dagenham	551273.2	185013.7
Barking & Dagenham	551270	184984.3
Barking & Dagenham	551269.8	184981.8
Barking & Dagenham	551268.9	184971.7
Barking & Dagenham	551257.6	184953.6
Barking & Dagenham	551256.3	184951.5
Barking & Dagenham	551256.9	184932.2
Barking & Dagenham	551257.4	184915.5
Barking & Dagenham	551252.5	184909.5
Barking & Dagenham	551248.1	184894.8
Barking & Dagenham	551246	184883.3
Barking & Dagenham	551244.9	184855.5
Barking & Dagenham	551246.9	184821.1
Barking & Dagenham	551247	184817.8
Barking & Dagenham	551252	184809.1
Barking & Dagenham	551254.4	184800
Barking & Dagenham	551255.2	184797.1
Barking & Dagenham	551253.6	184789.5
Barking & Dagenham	551249.5	184783.6
Barking & Dagenham	551248.7	184775.9
Barking & Dagenham	551248.6	184774.1
Barking & Dagenham	551252	184762.2
Barking & Dagenham	551252	184746.4
Barking & Dagenham	551248.1	184732.2
Barking & Dagenham	551244.3	184715.8
Barking & Dagenham	551241.1	184693
Barking & Dagenham	551235.3	184674.4
Barking & Dagenham	551228.1	184658.7
Barking & Dagenham	551227	184654.4
Barking & Dagenham	551227.2	184645.1
Barking & Dagenham	551226.8	184638.6
Barking & Dagenham	551226.8	184633.9
Barking & Dagenham	551226.8	184631.7
Barking & Dagenham	551223.7	184626.8
Barking & Dagenham	551212.7	184618.5
Barking & Dagenham	551203.9	184611.9
Barking & Dagenham	551195.3	184601.6
Barking & Dagenham	551192.4	184598.1
Barking & Dagenham	551185.2	184586.7
Barking & Dagenham	551174.1	184568.7
Barking & Dagenham	551161.7	184555
Barking & Dagenham	551155.8	184551.2
Barking & Dagenham	551151	184544.8
Barking & Dagenham	551147.3	184542.8
Barking & Dagenham	551138.9	184539.9
Barking & Dagenham	551136.2	184539.5
Barking & Dagenham	551129.8	184539.3
Barking & Dagenham	551119.9	184538.6
Barking & Dagenham	551102.7	184538.9
Barking & Dagenham	551091.6	184534
Barking & Dagenham	551072.2	184519.5
Barking & Dagenham	551062.6	184514.5
Barking & Dagenham	551038.6	184501.9
Barking & Dagenham	551028.6	184492.4
Barking & Dagenham	551016	184480.9
Barking & Dagenham	550992	184462.2
Barking & Dagenham	550968.7	184443.1
Barking & Dagenham	550938.9	184418.7
Barking & Dagenham	550930.5	184408.4
Barking & Dagenham	550919.8	184393.9
Barking & Dagenham	550906.1	184375.2
Barking & Dagenham	550866.4	184317.9
Barking & Dagenham	550857.5	184295.2
Barking & Dagenham	550832.3	184231.1
Barking & Dagenham	550814.1	184189.1
Barking & Dagenham	550778.2	184126
Barking & Dagenham	550767.9	184097.7
Barking & Dagenham	550764.5	184091.8
Barking & Dagenham	550763.3	184082.5
Barking & Dagenham	550758.8	184065.1
Barking & Dagenham	550756.9	184056.2
Barking & Dagenham	550749.5	184039.1
Barking & Dagenham	550745.6	184033.1
Barking & Dagenham	550741.8	184025.4
Barking & Dagenham	550739.9	184012.5
Barking & Dagenham	550737.4	184001.9
Barking & Dagenham	550736.9	183999.7
Barking & Dagenham	550734.5	183985.6
Barking & Dagenham	550734.3	183970.9
Barking & Dagenham	550737.7	183956.1
Barking & Dagenham	550737.9	183946.6
Barking & Dagenham	550738	183942.6
Barking & Dagenham	550735.7	183936.8
Barking & Dagenham	550732.3	183930.6
Barking & Dagenham	550730.1	183917.6
Barking & Dagenham	550725.6	183902.3
Barking & Dagenham	550721.2	183890.7
Barking & Dagenham	550719.7	183887.8
Barking & Dagenham	550713.4	183879.7
Barking & Dagenham	550706.7	183868.9
Barking & Dagenham	550703.8	183857.9
Barking & Dagenham	550701.3	183844.9
Barking & Dagenham	550693.4	183830.3
Barking & Dagenham	550688.3	183811.9
Barking & Dagenham	550687.5	183809
Barking & Dagenham	550681.6	183797.7
Barking & Dagenham	550666.7	183763.4
Barking & Dagenham	550663.9	183757.4
Barking & Dagenham	550653.1	183746.5
Barking & Dagenham	550645.5	183740.1
Barking & Dagenham	550642.3	183737.4
Barking & Dagenham	550636.7	183731
Barking & Dagenham	550627.5	183719.2
Barking & Dagenham	550620.4	183710.1
Barking & Dagenham	550600.3	183681.9
Barking & Dagenham	550587.4	183667.2
Barking & Dagenham	550583.1	183662.3
Barking & Dagenham	550573.3	183649.2
Barking & Dagenham	550562	183632.6
Barking & Dagenham	550538.4	183609.4
Barking & Dagenham	550528.5	183599.6
Barking & Dagenham	550523.1	183593.6
Barking & Dagenham	550520.8	183588.9
Barking & Dagenham	550519.2	183585.6
Barking & Dagenham	550516.8	183577
Barking & Dagenham	550515	183570.7
Barking & Dagenham	550511.3	183565.1
Barking & Dagenham	550503.9	183557.8
Barking & Dagenham	550494.2	183554.8
Barking & Dagenham	550487.8	183552.4
Barking & Dagenham	550481.6	183548.3
Barking & Dagenham	550476.8	183542
Barking & Dagenham	550472.8	183534.4
Barking & Dagenham	550470.1	183524.6
Barking & Dagenham	550469.4	183515.5
Barking & Dagenham	550466.9	183503.7
Barking & Dagenham	550461.8	183494
Barking & Dagenham	550458.8	183490.8
Barking & Dagenham	550449	183480.8
Barking & Dagenham	550445.8	183471.5
Barking & Dagenham	550445.2	183462.9
Barking & Dagenham	550444.2	183458.5
Barking & Dagenham	550443.7	183456.1
Barking & Dagenham	550442.1	183454.3
Barking & Dagenham	550439.8	183451.6
Barking & Dagenham	550433.5	183446.2
Barking & Dagenham	550428.3	183443.2
Barking & Dagenham	550421.5	183439.3
Barking & Dagenham	550419	183437.9
Barking & Dagenham	550410.9	183433.7
Barking & Dagenham	550405.7	183429.2
Barking & Dagenham	550400	183423
Barking & Dagenham	550397.1	183418.1
Barking & Dagenham	550393.9	183410.5
Barking & Dagenham	550387.7	183398.3
Barking & Dagenham	550383.1	183389.9
Barking & Dagenham	550379.7	183383.7
Barking & Dagenham	550377.1	183378.9
Barking & Dagenham	550376.4	183354.5
Barking & Dagenham	550376.3	183353.9
Barking & Dagenham	550370.8	183347.3
Barking & Dagenham	550362	183337.4
Barking & Dagenham	550361	183334
Barking & Dagenham	550352.4	183329.7
Barking & Dagenham	550350.1	183328.6
Barking & Dagenham	550345.1	183322.2
Barking & Dagenham	550340.5	183304.9
Barking & Dagenham	550336.3	183300.2
Barking & Dagenham	550326.7	183297.7
Barking & Dagenham	550323.4	183296.8
Barking & Dagenham	550315	183291.6
Barking & Dagenham	550309.3	183280.1
Barking & Dagenham	550305.7	183264.3
Barking & Dagenham	550299.9	183244.2
Barking & Dagenham	550293.4	183220.6
Barking & Dagenham	550288.2	183204.2
Barking & Dagenham	550279.8	183187.5
Barking & Dagenham	550276	183176.2
Barking & Dagenham	550273.7	183172.8
Barking & Dagenham	550261.5	183152.1
Barking & Dagenham	550244.8	183127.4
Barking & Dagenham	550244	183125.4
Barking & Dagenham	550244	183124.5
Barking & Dagenham	550242.2	183117.5
Barking & Dagenham	550244.9	183105.3
Barking & Dagenham	550247.2	183094.6
Barking & Dagenham	550245.5	183090.2
Barking & Dagenham	550239.6	183074.4
Barking & Dagenham	550219.4	183029.8
Barking & Dagenham	550216.2	183019.5
Barking & Dagenham	550215.3	183013.9
Barking & Dagenham	550215.2	183009.1
Barking & Dagenham	550215.8	183001.4
Barking & Dagenham	550217.4	182991.6
Barking & Dagenham	550221.1	182979.2
Barking & Dagenham	550221.6	182973.8
Barking & Dagenham	550220.9	182967.2
Barking & Dagenham	550219.3	182960.6
Barking & Dagenham	550215.4	182951.5
Barking & Dagenham	550208.6	182941.7
Barking & Dagenham	550204.3	182937.3
Barking & Dagenham	550201	182931.6
Barking & Dagenham	550198.9	182923.5
Barking & Dagenham	550198.5	182918.5
Barking & Dagenham	550199.4	182909.9
Barking & Dagenham	550197.8	182895.6
Barking & Dagenham	550187.3	182871.8
Barking & Dagenham	550181.3	182841.6
Barking & Dagenham	550161.3	182800.8
Barking & Dagenham	550150.1	182769.1
Barking & Dagenham	550142.5	182728.1
Barking & Dagenham	550137.3	182684
Barking & Dagenham	550134.6	182675.5
Barking & Dagenham	550127.1	182657.5
Barking & Dagenham	550111.8	182598.1
Barking & Dagenham	550108.2	182588.6
Barking & Dagenham	550106.9	182581.7
Barking & Dagenham	550106.7	182574.8
Barking & Dagenham	550107.8	182566.4
Barking & Dagenham	550114.6	182539
Barking & Dagenham	550115.4	182531.8
Barking & Dagenham	550115.5	182523.7
Barking & Dagenham	550113.6	182502
Barking & Dagenham	550109.9	182481.7
Barking & Dagenham	550083.9	182381.5
Barking & Dagenham	550076.1	182350.6
Barking & Dagenham	550063	182295
Barking & Dagenham	550054	182259.9
Barking & Dagenham	550052.8	182247.8
Barking & Dagenham	550045	182208.9
Barking & Dagenham	550035.7	182190.9
Barking & Dagenham	550032.6	182178
Barking & Dagenham	550031.5	182170.4
Barking & Dagenham	550030.1	182159.5
Barking & Dagenham	550019.6	182127.1
Barking & Dagenham	550011	182096
Barking & Dagenham	550004.8	182074.9
Barking & Dagenham	550000.7	182065.9
Barking & Dagenham	549996.6	182052.3
Barking & Dagenham	549990	182029
Barking & Dagenham	549987.1	182011.9
Barking & Dagenham	549981.5	182002
Barking & Dagenham	549978.8	181988.9
Barking & Dagenham	549964	181935.6
Barking & Dagenham	549958.1	181912.5
Barking & Dagenham	549959.9	181904.5
Barking & Dagenham	549953.5	181892.6
Barking & Dagenham	549948.4	181877
Barking & Dagenham	549938.5	181827.4
Barking & Dagenham	549917.8	181718.5
Barking & Dagenham	549921.7	181714.3
Barking & Dagenham	549920.5	181704.6
Barking & Dagenham	549917.8	181701.9
Barking & Dagenham	549912.2	181674
Barking & Dagenham	549905.4	181644.3
Barking & Dagenham	549905.9	181621.5
Barking & Dagenham	549904.7	181611.5
Barking & Dagenham	549906.3	181600.6
Barking & Dagenham	549908.1	181588.6
Barking & Dagenham	549905.4	181572.8
Barking & Dagenham	549906.4	181557
Barking & Dagenham	549901.5	181525.4
Barking & Dagenham	549898.6	181495
Barking & Dagenham	549894.6	181465.7
Barking & Dagenham	549893.9	181459.8
Barking & Dagenham	549886.6	181400.2
Barking & Dagenham	549876.3	181318.2
Barking & Dagenham	549869.9	181266.5
Barking & Dagenham	549863.2	181210.5
Barking & Dagenham	549856.2	181149.8
Barking & Dagenham	549848	181086.5
Barking & Dagenham	549848.3	181078.1
Barking & Dagenham	549746	181086.7
Barking & Dagenham	549624.9	181106.6
Barking & Dagenham	549526.5	181122.7
Barking & Dagenham	549481.2	181133.3
Barking & Dagenham	549375.6	181165.6
Barking & Dagenham	549294	181187.7
Barking & Dagenham	549242	181207
Barking & Dagenham	549164.4	181235.7
Barking & Dagenham	549077.6	181272.8
Barking & Dagenham	548913.8	181364.6
Barking & Dagenham	548836.9	181408.9
Barking & Dagenham	548757.7	181460
Barking & Dagenham	548654.6	181519.4
Barking & Dagenham	548587.7	181557.7
Barking & Dagenham	548525.3	181595.5
Barking & Dagenham	548451.3	181627.6
Barking & Dagenham	548371	181658.2
Barking & Dagenham	548306.4	181681.3
Barking & Dagenham	548143.3	181722.1
Barking & Dagenham	548080.3	181742.8
Barking & Dagenham	548017.4	181750
Barking & Dagenham	547929.1	181763.4
Barking & Dagenham	547823	181770.8
Barking & Dagenham	547809.4	181771.2
Barking & Dagenham	547769.3	181771.1
Barking & Dagenham	547733.6	181769.2
Barking & Dagenham	547684.7	181764.7
Barking & Dagenham	547635.4	181758.8
Barking & Dagenham	547565.1	181752.8
Barking & Dagenham	547564.3	181752.8
Barking & Dagenham	547560.3	181752
Barking & Dagenham	547504.1	181738.9
Barking & Dagenham	547467.3	181728.8
Barking & Dagenham	547433.6	181717.9
Barking & Dagenham	547403.6	181707
Barking & Dagenham	547355.7	181685.5
Barking & Dagenham	547327.2	181673.6
Barking & Dagenham	547310.8	181666.3
Barking & Dagenham	547278	181650.7
Barking & Dagenham	547255	181639
Barking & Dagenham	547232.5	181626.5
Barking & Dagenham	547201.2	181608
Barking & Dagenham	547155.2	181578
Barking & Dagenham	547086.5	181533.4
Barking & Dagenham	547045.1	181513
Barking & Dagenham	546969.4	181480.8
Barking & Dagenham	546933.5	181474.2
Barking & Dagenham	546869.6	181457.8
Barking & Dagenham	546824.6	181442.1
Barking & Dagenham	546775.4	181423.7
Barking & Dagenham	546683	181387.1
Barking & Dagenham	546654.6	181375.3
Barking & Dagenham	546597.7	181349.3
Barking & Dagenham	546532.4	181321.6
Barking & Dagenham	546502	181313.8
Barking & Dagenham	546441.9	181299.5
Barking & Dagenham	546391.6	181288
Barking & Dagenham	546377.3	181285.3
Barking & Dagenham	546355.3	181282.2
Barking & Dagenham	546321.8	181279.9
Barking & Dagenham	546282.8	181278.6
Barking & Dagenham	546248.2	181279.9
Barking & Dagenham	546222.6	181280.9
Barking & Dagenham	546145.5	181285.2
Barking & Dagenham	546064.6	181287.8
Barking & Dagenham	545989.7	181296.2
Barking & Dagenham	545883.3	181313.1
Barking & Dagenham	545802	181308.8
Barking & Dagenham	545798.4	181496.1
Barking & Dagenham	545800.1	181596.3
Barking & Dagenham	545749.7	181614.7
Barking & Dagenham	545714.9	181642.3
Barking & Dagenham	545678.9	181672.8
Barking & Dagenham	545645.6	181701
Barking & Dagenham	545607	181718.3
Barking & Dagenham	545557.6	181742.6
Barking & Dagenham	545518.9	181774.5
Barking & Dagenham	545501	181793.1
Barking & Dagenham	545494.4	181801.1
Barking & Dagenham	545477.9	181824
Barking & Dagenham	545468.9	181838.1
Barking & Dagenham	545461.2	181851.4
Barking & Dagenham	545450.6	181872.1
Barking & Dagenham	545439.1	181914
Barking & Dagenham	545430.9	181942.1
Barking & Dagenham	545427	181964.4
Barking & Dagenham	545425.2	181991.9
Barking & Dagenham	545425.8	182005.6
Barking & Dagenham	545427.6	182023.9
Barking & Dagenham	545430.7	182042.3
Barking & Dagenham	545442.8	182181.3
Barking & Dagenham	545445.6	182199.6
Barking & Dagenham	545450.1	182217.4
Barking & Dagenham	545451.1	182221.7
Barking & Dagenham	545452.1	182234
Barking & Dagenham	545449.3	182248.1
Barking & Dagenham	545440.4	182264.4
Barking & Dagenham	545435.1	182271.3
Barking & Dagenham	545432.6	182275
Barking & Dagenham	545428.1	182280.6
Barking & Dagenham	545420.1	182288.3
Barking & Dagenham	545402.5	182305.6
Barking & Dagenham	545366.2	182347.7
Barking & Dagenham	545308.2	182416.6
Barking & Dagenham	545273.4	182460.4
Barking & Dagenham	545267.3	182471
Barking & Dagenham	545262.5	182500.2
Barking & Dagenham	545256.6	182520.5
Barking & Dagenham	545257.1	182530.8
Barking & Dagenham	545258.4	182557.4
Barking & Dagenham	545258.7	182587.3
Barking & Dagenham	545259	182613
Barking & Dagenham	545264.9	182629.3
Barking & Dagenham	545268.2	182638.5
Barking & Dagenham	545278.1	182700.6
Barking & Dagenham	545283.6	182731.7
Barking & Dagenham	545285.1	182755.3
Barking & Dagenham	545283.9	182773.1
Barking & Dagenham	545275	182811.9
Barking & Dagenham	545264.5	182828.2
Barking & Dagenham	545258.8	182833.8
Barking & Dagenham	545247.6	182841.4
Barking & Dagenham	545239	182847.8
Barking & Dagenham	545230.1	182852.1
Barking & Dagenham	545214.1	182855.8
Barking & Dagenham	545199.4	182855.8
Barking & Dagenham	545172.8	182849.3
Barking & Dagenham	545164.5	182846.9
Barking & Dagenham	545154	182845.1
Barking & Dagenham	545145.1	182844.5
Barking & Dagenham	545138	182844.9
Barking & Dagenham	545131	182845.8
Barking & Dagenham	545123.1	182847.7
Barking & Dagenham	545115.8	182850.1
Barking & Dagenham	545109.7	182853
Barking & Dagenham	545102.7	182857.4
Barking & Dagenham	545096.7	182862.1
Barking & Dagenham	545092.3	182866.3
Barking & Dagenham	545078.3	182883.3
Barking & Dagenham	545072.4	182889.4
Barking & Dagenham	545057.7	182901.9
Barking & Dagenham	545049.8	182906.3
Barking & Dagenham	545040.7	182909.3
Barking & Dagenham	545028.7	182910.5
Barking & Dagenham	545023.9	182910.3
Barking & Dagenham	545000.1	182909
Barking & Dagenham	545000	182909
Barking & Dagenham	544976.9	182903.5
Barking & Dagenham	544949.8	182897
Barking & Dagenham	544913.9	182881.3
Barking & Dagenham	544874	182859.3
Barking & Dagenham	544862.7	182853.1
Barking & Dagenham	544853.6	182847.1
Barking & Dagenham	544838.6	182837.4
Barking & Dagenham	544829.4	182831.7
Barking & Dagenham	544817.2	182828.6
Barking & Dagenham	544804.2	182826.7
Barking & Dagenham	544778.6	182827.1
Barking & Dagenham	544746.5	182835.9
Barking & Dagenham	544725.1	182846.6
Barking & Dagenham	544706.4	182859.2
Barking & Dagenham	544673.2	182885.1
Barking & Dagenham	544637.9	182915.8
Barking & Dagenham	544606.9	182935
Barking & Dagenham	544586.6	182946
Barking & Dagenham	544565.7	182955.8
Barking & Dagenham	544521.6	182974
Barking & Dagenham	544499.9	182980.9
Barking & Dagenham	544479.2	182987.8
Barking & Dagenham	544456.8	182998.1
Barking & Dagenham	544449.5	183001.5
Barking & Dagenham	544433.6	183008.7
Barking & Dagenham	544423.5	183014.8
Barking & Dagenham	544418	183020.3
